etag,id.kind,id.videoId,kind,snippet.channelId,snippet.channelTitle,snippet.description,snippet.liveBroadcastContent,snippet.publishTime,snippet.publishedAt,snippet.thumbnails.default.height,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.high.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.medium.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.title,primary_key
0Jf_eOqvX1FQ2dwCGF3zLhHzGbM,youtube#video,PDlRlvgVFys,youtube#searchResult,UCii7wgv3ABJmTNexw04hBrA,The Madness Collective,"Karen Bass is LA's first woman mayor! Elon Musk's twitter dumpster fire blazes on, Ticketmaster was not ready for Taylor Swift, ...",none,2022-11-19T05:43:01Z,2022-11-19T05:43:01Z,90,https://i.ytimg.com/vi/PDlRlvgVFys/default.jpg,120,360,https://i.ytimg.com/vi/PDlRlvgVFys/hqdefault.jpg,480,180,https://i.ytimg.com/vi/PDlRlvgVFys/mqdefault.jpg,320,"Mayor Karen Bass! Dave Chappelle on SNL, Twitter Drama Continues, Taylor Swift Ticket Turmoil",taylor swift
6KqhfnYsyojdnlGhe2TZ6OtVbcI,youtube#video,s6jsV_YgiOM,youtube#searchResult,UC2Puy1O5oe-exOlIxFSKAsg,2000s POP HITS,"Top Hits of the 2000's Lady Gaga, Pitbull, Taylor Swift, Rihanna♫ Thanks for watching this video ✓ ✓ Don't forget to ...",none,2022-11-19T04:56:33Z,2022-11-19T04:56:33Z,90,https://i.ytimg.com/vi/s6jsV_YgiOM/default.jpg,120,360,https://i.ytimg.com/vi/s6jsV_YgiOM/hqdefault.jpg,480,180,https://i.ytimg.com/vi/s6jsV_YgiOM/mqdefault.jpg,320,"Top Hits of the 2000&#39;s 💎 Lady Gaga, Pitbull, Taylor Swift, Rihanna♫",taylor swift
XbvCH0hGkSQmhSWNg9ZDMFPNVlw,youtube#video,Oky0EyKksrk,youtube#searchResult,UCPIQBimClQzC1hYbKjXmOVg,The Tune-Up with Benny Horowitz & Deny Gallagher,"Gaslight Anthem drummer Benny Horowitz and radio personality Deny Gallagher discuss Taylor Swift breaking Ticketmaster, the ...",none,2022-11-19T03:58:52Z,2022-11-19T03:58:52Z,90,https://i.ytimg.com/vi/Oky0EyKksrk/default.jpg,120,360,https://i.ytimg.com/vi/Oky0EyKksrk/hqdefault.jpg,480,180,https://i.ytimg.com/vi/Oky0EyKksrk/mqdefault.jpg,320,"Ep. 150 Taylor Swift Breaks Ticketmaster, The End of Twitter &amp; Qatar&#39;s World Cup Beer Ban",taylor swift
OU6Vwi_-EMN5PLvca-UnzCr-ZPI,youtube#video,8v4D4HVSHF8,youtube#searchResult,UCwcKV1Jd-3Vl2AaK4OOjBWg,English Songs,"Top English Songs  Music Charts 2023  Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift ...",none,2022-11-19T03:24:49Z,2022-11-19T03:24:49Z,90,https://i.ytimg.com/vi/8v4D4HVSHF8/default.jpg,120,360,https://i.ytimg.com/vi/8v4D4HVSHF8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/8v4D4HVSHF8/mqdefault.jpg,320,"Top English  Songs👄Music Charts 2023👄Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift",taylor swift
Fl8rb4NqP0Yx-hU69lhB7PRBd28,youtube#video,pgaYLQxjce8,youtube#searchResult,UCLGpDrnAgJN1-k2BISLThuw,Music Collection,"Billboard Hot 100 This Week - AVA MAX, Sam Smith, Dua Lipa, Camila Cabello, Taylor Swift, DNCE Billboard Hot 100 This Week ...",none,2022-11-19T00:24:50Z,2022-11-19T00:24:50Z,90,https://i.ytimg.com/vi/pgaYLQxjce8/default.jpg,120,360,https://i.ytimg.com/vi/pgaYLQxjce8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/pgaYLQxjce8/mqdefault.jpg,320,"Billboard Hot 100 This Week - AVA MAX, Sam Smith, Dua Lipa, Camila Cabello, Taylor Swift, DNCE",taylor swift
Bck65OyO8-nOOUAX5kTZHTGns7Y,youtube#video,s6GOnnRLxUk,youtube#searchResult,UC1aX7gNPb3uUTI-z50EC43g,Time Music,"ADELE, Taylor Swift, Rihana, Ed Sheeran, Maroon 5, Zayn, Sia    Billboard Hot 100 This Week **Thanks Fan's Time Music for ...",none,2022-11-18T20:55:50Z,2022-11-18T20:55:50Z,90,https://i.ytimg.com/vi/s6GOnnRLxUk/default.jpg,120,360,https://i.ytimg.com/vi/s6GOnnRLxUk/hqdefault.jpg,480,180,https://i.ytimg.com/vi/s6GOnnRLxUk/mqdefault.jpg,320,"ADELE, Taylor Swift, Rihana, Ed Sheeran, Maroon 5, Zayn, Sia💎💎Billboard Hot 100 This Week",taylor swift
jTxsI70YjfQg0MWLF6pke4zESOg,youtube#video,btuknmjK6rg,youtube#searchResult,UCSQ4bYZ6fbu7d2930kWbfAg,ThazzB Studios,Quer ter acesso a conteúdo exclusivo?! Vem conhecer o ThazzB Inside - https://bit.ly/3NbrQ8l.,none,2022-11-18T20:14:29Z,2022-11-18T20:14:29Z,90,https://i.ytimg.com/vi/btuknmjK6rg/default.jpg,120,360,https://i.ytimg.com/vi/btuknmjK6rg/hqdefault.jpg,480,180,https://i.ytimg.com/vi/btuknmjK6rg/mqdefault.jpg,320,"SHOW TAYLOR SWIFT, TERMO E FOFOK! - THAZZB HOUR",taylor swift
usf-T5Hk8stiNtR4cY8DS16D9jY,youtube#video,7hTWOPQ3pLc,youtube#searchResult,UCJg9wBPyKMNA5sRDnvzmkdg,LiveNOW from FOX,Subscribe to LiveNOW from FOX! https://www.youtube.com/livenowfox?sub_confirmation=1 Where to watch LiveNOW from FOX: ...,none,2022-11-18T20:09:28Z,2022-11-18T20:09:28Z,90,https://i.ytimg.com/vi/7hTWOPQ3pLc/default.jpg,120,360,https://i.ytimg.com/vi/7hTWOPQ3pLc/hqdefault.jpg,480,180,https://i.ytimg.com/vi/7hTWOPQ3pLc/mqdefault.jpg,320,"&#39;Extreme&#39; snowstorm slams New York, Ticketmaster halts Taylor Swift ticket sales | LiveNOW from FOX",taylor swift
Gq2libFnDiDQjD2kZOeMA7bNvc8,youtube#video,w70hs8tyHlI,youtube#searchResult,UCke6rWdoATscR7lE3s2R9oQ,The Kirk Minihane Show,"One of the all-time WPI baseball greats, Nolan, joins us in-studio (00:07:00). Michael Rapinoe, CEO of Live Nation, calls in and ...",none,2022-11-18T16:22:53Z,2022-11-18T16:22:53Z,90,https://i.ytimg.com/vi/w70hs8tyHlI/default.jpg,120,360,https://i.ytimg.com/vi/w70hs8tyHlI/hqdefault.jpg,480,180,https://i.ytimg.com/vi/w70hs8tyHlI/mqdefault.jpg,320,"Worcester Baseball Legend Nolan In-Studio; Ticketmaster&#39;s Taylor Swift Fiasco, Steven Hyden + More",taylor swift
q8QiJb-hduEjlc5RkY8GHBZ-r7U,youtube#video,beVpExJLAlI,youtube#searchResult,UCnmsAFGrFuGe0obW6tkEY6w,MIDNIGHT  ̶M̶O̶R̶M̶O̶N̶S̶,"In this stream, Cardon Ellis and Brittany Ellis discuss the recent marriage legislation passing in Congress as well as the equally ...",none,2022-11-18T15:59:37Z,2022-11-18T15:59:37Z,90,https://i.ytimg.com/vi/beVpExJLAlI/default.jpg,120,360,https://i.ytimg.com/vi/beVpExJLAlI/hqdefault.jpg,480,180,https://i.ytimg.com/vi/beVpExJLAlI/mqdefault.jpg,320,Follow-up STREAM on Marriage Legislation + Taylor Swift Tickets! (feat. Brittany the Shadow),taylor swift
gwS10u99PFuusEmkEkFJPZT2YXI,youtube#video,Fr5pVZF0m_s,youtube#searchResult,UCBWU6dmuPpTmLyOO0N-X5gg,Aldrezzy,"Warzone 2,0 stream!",none,2022-11-18T15:12:19Z,2022-11-18T15:12:19Z,90,https://i.ytimg.com/vi/Fr5pVZF0m_s/default.jpg,120,360,https://i.ytimg.com/vi/Fr5pVZF0m_s/hqdefault.jpg,480,180,https://i.ytimg.com/vi/Fr5pVZF0m_s/mqdefault.jpg,320,WARZONE 2.0. Will stream for Taylor Swift tickets.,taylor swift
owxNvqH59CCO00iO_D4HAZHHzA0,youtube#video,rW4VduCZlXE,youtube#searchResult,UColBLS21y3-TIDVGpFzE3xA,Music Library,"Billboard top 100 This Week Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Dua Lipa ▽ Follow Channel: ©Music ...",none,2022-11-18T09:16:31Z,2022-11-18T09:16:31Z,90,https://i.ytimg.com/vi/rW4VduCZlXE/default.jpg,120,360,https://i.ytimg.com/vi/rW4VduCZlXE/hqdefault.jpg,480,180,https://i.ytimg.com/vi/rW4VduCZlXE/mqdefault.jpg,320,"Billboard top 100 This Week 🔥 Maroon 5, Adele,  Bilie Eilish, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
bRT_8lZvp2uO69p3n8iJIcjfd74,youtube#video,ivwMaL916vw,youtube#searchResult,UCwcKV1Jd-3Vl2AaK4OOjBWg,English Songs,"Top Songs in English Music Charts 2023  Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift ...",none,2022-11-18T05:19:46Z,2022-11-18T05:19:46Z,90,https://i.ytimg.com/vi/ivwMaL916vw/default.jpg,120,360,https://i.ytimg.com/vi/ivwMaL916vw/hqdefault.jpg,480,180,https://i.ytimg.com/vi/ivwMaL916vw/mqdefault.jpg,320,"Top Songs in English 👄Music Charts 2023👄Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift",taylor swift
2C-NjkUAJiss8LHXcKAWDP_ZKGU,youtube#video,jdZSgY4dmgI,youtube#searchResult,UCSFLs1nwzqSC3Tq6cXhJkLg,WTHR,"College students are turning to furry friends for support. Plus, Ticketmaster pulls the plug on Taylor Swift tickets and it's about to ...",none,2022-11-18T03:18:10Z,2022-11-18T03:18:10Z,90,https://i.ytimg.com/vi/jdZSgY4dmgI/default.jpg,120,360,https://i.ytimg.com/vi/jdZSgY4dmgI/hqdefault.jpg,480,180,https://i.ytimg.com/vi/jdZSgY4dmgI/mqdefault.jpg,320,13 WHAT&#39;S NEXT,taylor swift
cCQ4Uhsc0WFotLMrMlM9cTOHb2g,youtube#video,T1kDiTPrPVs,youtube#searchResult,UCkrqEDHrKUTaGK1a_OhVtyQ,Lauren Lipman,I am kind of shaking right now wow. I have so much to go over with you guys and so many questions and i'm afraid to say ...,none,2022-11-17T23:51:07Z,2022-11-17T23:51:07Z,90,https://i.ytimg.com/vi/T1kDiTPrPVs/default.jpg,120,360,https://i.ytimg.com/vi/T1kDiTPrPVs/hqdefault.jpg,480,180,https://i.ytimg.com/vi/T1kDiTPrPVs/mqdefault.jpg,320,CANCELLED?? Ticketmaster Cancelled Taylor Swift Tour General Public Sale WTF,taylor swift
0L_a4CRMHRfJVik8ouHhYeuzYPQ,youtube#video,nKxr-bf6dYA,youtube#searchResult,UCCdicbO4cLE4s1wbXjJSuSg,Popcorned Planet,CORRUPTION!? Taylor Swift Tickets Go From Anti Hero to Anti Trust!? Ticketmaster INVESTIGATION! S U P P O R T   T H I S.,none,2022-11-17T23:49:50Z,2022-11-17T23:49:50Z,90,https://i.ytimg.com/vi/nKxr-bf6dYA/default.jpg,120,360,https://i.ytimg.com/vi/nKxr-bf6dYA/hqdefault.jpg,480,180,https://i.ytimg.com/vi/nKxr-bf6dYA/mqdefault.jpg,320,CORRUPTION!? Taylor Swift Tickets Go From Anti Hero to Anti Trust!? Ticketmaster INVESTIGATION!,taylor swift
kSwVvbWZp-L53e64GMGG-Yi07iQ,youtube#video,I1Q76VWVkFM,youtube#searchResult,UCc6LuVfLixhMHNC2T5zjr2Q,The Bar is Open with Beth and Greg Podcast,"Tonight on the Bar is Open Taylor Swift tickets are going for how much? Giselle isn't dating a black belt, yet. Hooters vs. Strip club ...",none,2022-11-17T16:51:35Z,2022-11-17T16:51:35Z,90,https://i.ytimg.com/vi/I1Q76VWVkFM/default.jpg,120,360,https://i.ytimg.com/vi/I1Q76VWVkFM/hqdefault.jpg,480,180,https://i.ytimg.com/vi/I1Q76VWVkFM/mqdefault.jpg,320,Taylor Swift Pandemonium - The Bar is Open with Beth and Greg Podcast #255,taylor swift
evs6vxDJS-kzy_mF2KKnpwu5cBs,youtube#video,oknIVf1Vw2U,youtube#searchResult,UCsCJxx2WLgfNIyj5cdNy5zg,Leeja Live,"People waited in line on Ticketmaster for HOURS this week to get their hands on Taylor Swift tickets, and people were pissed.",none,2022-11-17T15:15:11Z,2022-11-17T15:15:11Z,90,https://i.ytimg.com/vi/oknIVf1Vw2U/default.jpg,120,360,https://i.ytimg.com/vi/oknIVf1Vw2U/hqdefault.jpg,480,180,https://i.ytimg.com/vi/oknIVf1Vw2U/mqdefault.jpg,320,Lawyer Reacts to Taylor Swift/Ticketmaster Drama,taylor swift
kXkQ05fe23rNISfOtCoZStkQNXU,youtube#video,kY1Iigf_Ucs,youtube#searchResult,UCwcKV1Jd-3Vl2AaK4OOjBWg,English Songs,"Lastest Songs in English Pop Songs 2023  Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift ...",none,2022-11-17T15:04:39Z,2022-11-17T15:04:39Z,90,https://i.ytimg.com/vi/kY1Iigf_Ucs/default.jpg,120,360,https://i.ytimg.com/vi/kY1Iigf_Ucs/hqdefault.jpg,480,180,https://i.ytimg.com/vi/kY1Iigf_Ucs/mqdefault.jpg,320,"Lastest  Songs in English 👄Pop Songs 2023👄Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift",taylor swift
3pGYX1NXZFi8L2Vr5xYSCNtJAm0,youtube#video,23sPtw-ZYOQ,youtube#searchResult,UCzw8hwCQwuLpLhlNjQpfZbg,La Mega 107.3 FM,Síguenos en nuestras redes sociales como Instagram: https://www.instagram.com/lamega107​ Twitter: ...,none,2022-11-17T13:24:29Z,2022-11-17T13:24:29Z,90,https://i.ytimg.com/vi/23sPtw-ZYOQ/default.jpg,120,360,https://i.ytimg.com/vi/23sPtw-ZYOQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/23sPtw-ZYOQ/mqdefault.jpg,320,Flash de noticias: Ticketmaster vs. Taylor Swift - Lado B | (17.11),taylor swift
VAOZsslvM-8dI2-Wg6P2-Qq63a0,youtube#video,Is9B-s1eaOU,youtube#searchResult,UCwcKV1Jd-3Vl2AaK4OOjBWg,English Songs,"Pop Songs 2023 🏳️‍   New Songs 2023 🏳️‍  Adele, Maroon 5, Shawn Mendes, Taylor Swift, Dua Lipa, Sia ...",none,2022-11-17T11:38:55Z,2022-11-17T11:38:55Z,90,https://i.ytimg.com/vi/Is9B-s1eaOU/default.jpg,120,360,https://i.ytimg.com/vi/Is9B-s1eaOU/hqdefault.jpg,480,180,https://i.ytimg.com/vi/Is9B-s1eaOU/mqdefault.jpg,320,"Pop Songs 2023 🏳️‍🌈 New Songs 2023  🏳️‍🌈Adele, Maroon 5, Shawn Mendes, Taylor Swift, Dua Lipa, Sia",taylor swift
jEhn8NPgo9oJVghufCKMIUahMVY,youtube#video,MrkIBT9WNCQ,youtube#searchResult,UColBLS21y3-TIDVGpFzE3xA,Music Library,"Billboard top 100 This Week Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Dua Lipa ▽ Follow Channel: ©Music ...",none,2022-11-17T09:47:16Z,2022-11-17T09:47:16Z,90,https://i.ytimg.com/vi/MrkIBT9WNCQ/default.jpg,120,360,https://i.ytimg.com/vi/MrkIBT9WNCQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/MrkIBT9WNCQ/mqdefault.jpg,320,"Billboard top 100 This Week 🔥 Maroon 5, Adele,  Bilie Eilish, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
SpqP4-d32lRSKA1tzxLZ75UD2Ek,youtube#video,hHRXVVsdkiM,youtube#searchResult,UCldQuUMYTUGrjvcU2vaPSFQ,Music Library,"Pop Hits 2022 - Ed Sheeran, Justin Bieber, Maroon 5, Adele, Dua Lipa, Taylor Swift, Sam Smith, Sia Pop Hits 2022 - Ed Sheeran, ...",none,2022-11-17T01:30:26Z,2022-11-17T01:30:26Z,90,https://i.ytimg.com/vi/hHRXVVsdkiM/default.jpg,120,360,https://i.ytimg.com/vi/hHRXVVsdkiM/hqdefault.jpg,480,180,https://i.ytimg.com/vi/hHRXVVsdkiM/mqdefault.jpg,320,"Pop Hits 2022 - Ed Sheeran, Justin Bieber, Maroon 5, Adele, Dua Lipa, Taylor Swift, Sam Smith, Sia",taylor swift
6JhKirJ6FTr3FQP9CEaYXmfqz_4,youtube#video,wOKA6xyBdmg,youtube#searchResult,UCbsfV4JsWDyS0BdU_cWgQLg,CourtneyRevolution,"Taylor Swift's Swifties are STRESSED with Ticketmaster over Eras Tour tickets, Selena Gomez is awarded for bringing attention to ...",none,2022-11-16T18:44:33Z,2022-11-16T18:44:33Z,90,https://i.ytimg.com/vi/wOKA6xyBdmg/default.jpg,120,360,https://i.ytimg.com/vi/wOKA6xyBdmg/hqdefault.jpg,480,180,https://i.ytimg.com/vi/wOKA6xyBdmg/mqdefault.jpg,320,"Taylor Swift Fans Vs. TICKETMASTER, Grammys 2023 Nominations, Selena Gomez’ Mental Health AWARD",taylor swift
ik8iGdeA3ZOHlEzl9VD5CLOaSO4,youtube#video,Lolm7hvQZoU,youtube#searchResult,UC7-1vUWJkf9VcinjVLNQiYQ,ConcinniTea Show,Drake Vs Taylor Swift| Nicki Makes A Power Move| Ari Vs. Jayda| Bia Accused Of Throwing Shade & More Stationhead After ...,none,2022-11-16T16:06:35Z,2022-11-16T16:06:35Z,90,https://i.ytimg.com/vi/Lolm7hvQZoU/default.jpg,120,360,https://i.ytimg.com/vi/Lolm7hvQZoU/hqdefault.jpg,480,180,https://i.ytimg.com/vi/Lolm7hvQZoU/mqdefault.jpg,320,Drake Vs Taylor Swift| Nicki Makes A Power Move| Ari Vs. Jayda| &amp; More,taylor swift
VbWv2IFtL8xSsvE-PFbSGstq1P4,youtube#video,NfHW8tICfVA,youtube#searchResult,UCk35YdCoXoFSEEiU-MUeMAQ,Pop internacional,"Billboard Hot 100 This Week Adele, Maroon 5, Taylor Swift, Rihanna, Ed Sheeran, Charlie Puth Obrigado por assistir ao vídeo, ...",none,2022-11-16T13:16:15Z,2022-11-16T13:16:15Z,90,https://i.ytimg.com/vi/NfHW8tICfVA/default.jpg,120,360,https://i.ytimg.com/vi/NfHW8tICfVA/hqdefault.jpg,480,180,https://i.ytimg.com/vi/NfHW8tICfVA/mqdefault.jpg,320,"Pop Hits 2023 🔥 Adele, Maroon 5, Taylor Swift, Rihanna, Ed Sheeran, Charlie Puth, Ariana Grande",taylor swift
6tylqfrl5tSaXqpVW4DtYNbEpqM,youtube#video,ArkYk-TJWj4,youtube#searchResult,UColBLS21y3-TIDVGpFzE3xA,Music Library,"Billboard top 100 This Week Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Dua Lipa ▽ Follow Channel: ©Music ...",none,2022-11-16T07:26:15Z,2022-11-16T07:26:15Z,90,https://i.ytimg.com/vi/ArkYk-TJWj4/default.jpg,120,360,https://i.ytimg.com/vi/ArkYk-TJWj4/hqdefault.jpg,480,180,https://i.ytimg.com/vi/ArkYk-TJWj4/mqdefault.jpg,320,"Billboard top 100 This Week 🔥 Maroon 5, Adele,  Bilie Eilish, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
HfC0M2Jq29SrwnIMa0cj-2ocXoE,youtube#video,Kl2jt-QQt-4,youtube#searchResult,UCk35YdCoXoFSEEiU-MUeMAQ,Pop internacional,"Pop Hits 2023 - Top 40 Popular Songs 2022 2023 - Maroon 5, Adele, Taylor Swift, Ed Sheeran Obrigado por assistir ao vídeo, ...",none,2022-11-16T04:32:13Z,2022-11-16T04:32:13Z,90,https://i.ytimg.com/vi/Kl2jt-QQt-4/default.jpg,120,360,https://i.ytimg.com/vi/Kl2jt-QQt-4/hqdefault.jpg,480,180,https://i.ytimg.com/vi/Kl2jt-QQt-4/mqdefault.jpg,320,"Pop Hits 2023 - Top 40 Popular Songs 2022 2023 - Maroon 5, Adele, Taylor Swift, Ed Sheeran",taylor swift
FGPj2Pn5z5Hvqr--1RUAiqPjMaM,youtube#video,HVO7NtheCSA,youtube#searchResult,UC9qr4fem8L5HEx0IDoktEpw,Pop Internacionais,"Adele, Ed Sheeran, Sam Smith, Maroon 5, Shawn Mendes, Taylor Swift, Dua Lipa,Rihanna - Pop Hits 2022 Welcome to Pop ...",none,2022-11-16T00:37:57Z,2022-11-16T00:37:57Z,90,https://i.ytimg.com/vi/HVO7NtheCSA/default.jpg,120,360,https://i.ytimg.com/vi/HVO7NtheCSA/hqdefault.jpg,480,180,https://i.ytimg.com/vi/HVO7NtheCSA/mqdefault.jpg,320,"Adele, Ed Sheeran, Sam Smith, Maroon 5, Shawn Mendes, Taylor Swift, Dua Lipa,Rihanna - Pop Hits 2022",taylor swift
sTMgfcoBOQdR-86jSVGdm44Mtdw,youtube#video,6nH4hvNm_Sw,youtube#searchResult,UCCR23SnRcuAqafV1lH1le5w,PineCreek,00:00 intro music 2:31 opening monologue (getting Taylor Swift tickets) 7:17 no politics today 14:16 @Veracity Hill knowing God's ...,none,2022-11-15T20:12:49Z,2022-11-15T20:12:49Z,90,https://i.ytimg.com/vi/6nH4hvNm_Sw/default.jpg,120,360,https://i.ytimg.com/vi/6nH4hvNm_Sw/hqdefault.jpg,480,180,https://i.ytimg.com/vi/6nH4hvNm_Sw/mqdefault.jpg,320,Theist Thuesday. Apologist now Apostate?,taylor swift
NquakB_8t6Z-qo5raG-xWr9nVUE,youtube#video,z6d6QliON2s,youtube#searchResult,UCDvJcb8Adv-_bOrtnRLmiDw,WFLA News Channel 8,Taylor Swift fans flocked to Ticketmaster on Tuesday morning to purchase presale tickets for the artist's upcoming Eras Tour.,none,2022-11-15T19:54:01Z,2022-11-15T19:54:01Z,90,https://i.ytimg.com/vi/z6d6QliON2s/default.jpg,120,360,https://i.ytimg.com/vi/z6d6QliON2s/hqdefault.jpg,480,180,https://i.ytimg.com/vi/z6d6QliON2s/mqdefault.jpg,320,"LIVE: Taylor Swift fans irate, crash Ticketmaster attempting to get Eras Tour tickets | #HeyJB Live",taylor swift
FsNqBL5xCbnByHE9LNtqeyWcuTE,youtube#video,cd_WBbbxdb4,youtube#searchResult,UC6Br-19-oEPdHUvV4WKCMKg,Gabriel Mahalem,Grammys #Grammy #Anitta #Beyoncé #Adele #TaylorSwift #HarryStyles #ChristinaAguilera #Envolver #Lobby ...,none,2022-11-15T19:28:06Z,2022-11-15T19:28:06Z,90,https://i.ytimg.com/vi/cd_WBbbxdb4/default.jpg,120,360,https://i.ytimg.com/vi/cd_WBbbxdb4/hqdefault.jpg,480,180,https://i.ytimg.com/vi/cd_WBbbxdb4/mqdefault.jpg,320,"OS INDICADOS AO GRAMMY 2023!!!! | ANITTA, BEYONCÉ, TAYLOR SWIFT, HARRY STYLES, XTINA E MUITO MAIS!!!",taylor swift
YnaXYi1fcpBbgkyWrwO_HLBTMs4,youtube#video,l-ZXqCaP6-w,youtube#searchResult,UCq4isO8ZYOZfmvGJ-_1UdIA,Recording Academy / GRAMMYs,"If you missed the highly anticipated nominations reveal for the 2023 GRAMMYs, rewatch the livestream event in full below. Watch ...",none,2022-11-15T18:11:47Z,2022-11-15T18:11:47Z,90,https://i.ytimg.com/vi/l-ZXqCaP6-w/default.jpg,120,360,https://i.ytimg.com/vi/l-ZXqCaP6-w/hqdefault.jpg,480,180,https://i.ytimg.com/vi/l-ZXqCaP6-w/mqdefault.jpg,320,Watch The 2023 GRAMMY Nominations Live,taylor swift
6sVjp13coMUyVBg2C-GgQSyOTC0,youtube#video,FVei2Y6HdMo,youtube#searchResult,UCEPUSbuC2w7bUYegOBau-fg,Rebel Recess,Welcome to Rebel Recess!!! Schedule: Monday 7:00 PM EST Wednesday 7:00 PM EST Friday 7:00 PM EST Saturday 10:00 AM ...,none,2022-11-15T16:03:23Z,2022-11-15T16:03:23Z,90,https://i.ytimg.com/vi/FVei2Y6HdMo/default.jpg,120,360,https://i.ytimg.com/vi/FVei2Y6HdMo/hqdefault.jpg,480,180,https://i.ytimg.com/vi/FVei2Y6HdMo/mqdefault.jpg,320,🔴Where is my Taylor Swift Pre Sale Code Oh! and FORTNITE - REBEL RECESS  168  - LIVE!!!🔴,taylor swift
C1ZsTgnGi1yPjOcgxzxVMfq9BFE,youtube#video,WdIGjdjX-yY,youtube#searchResult,UCwcKV1Jd-3Vl2AaK4OOjBWg,English Songs,"Lastest Songs in English    Top Songs 2023 Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift ...",none,2022-11-15T15:48:18Z,2022-11-15T15:48:18Z,90,https://i.ytimg.com/vi/WdIGjdjX-yY/default.jpg,120,360,https://i.ytimg.com/vi/WdIGjdjX-yY/hqdefault.jpg,480,180,https://i.ytimg.com/vi/WdIGjdjX-yY/mqdefault.jpg,320,"Lastest  Songs in English💖💖Top Songs 2023 💖Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift",taylor swift
VNsCgzl8ozz2zQY9OoSyWrwuYLM,youtube#video,O6t-f2FEqBY,youtube#searchResult,UCldQuUMYTUGrjvcU2vaPSFQ,Music Library,"Pop Hits 2022 - Maroon 5, Adele, Taylor Swift, Ed Sheeran, Shawn Mendes, Post Malone Pop Hits 2022 - Maroon 5, Adele, Taylor ...",none,2022-11-15T10:57:52Z,2022-11-15T10:57:52Z,90,https://i.ytimg.com/vi/O6t-f2FEqBY/default.jpg,120,360,https://i.ytimg.com/vi/O6t-f2FEqBY/hqdefault.jpg,480,180,https://i.ytimg.com/vi/O6t-f2FEqBY/mqdefault.jpg,320,"Pop Hits 2022 - Maroon 5, Adele, Taylor Swift, Ed Sheeran, Shawn Mendes, Post Malone",taylor swift
yC4jLSgnDF-OU7rDhSueNjv10Eo,youtube#video,TwNFXIxgiUM,youtube#searchResult,UColBLS21y3-TIDVGpFzE3xA,Music Library,"Billboard top 100 This Week Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Dua Lipa ▽ Follow Channel: ©Music ...",none,2022-11-15T09:03:06Z,2022-11-15T09:03:06Z,90,https://i.ytimg.com/vi/TwNFXIxgiUM/default.jpg,120,360,https://i.ytimg.com/vi/TwNFXIxgiUM/hqdefault.jpg,480,180,https://i.ytimg.com/vi/TwNFXIxgiUM/mqdefault.jpg,320,"Billboard top 100 This Week 🔥 Maroon 5, Adele,  Bilie Eilish, Taylor Swift, Sam Smith, Dua Lipa",taylor swift
Bjlqpt-lPDbA4qo6doMF2z9JFS8,youtube#video,PkvAcwknL24,youtube#searchResult,UCwB8DYQtvrnS8l3Y-2ePA3g,Non stop,00:00 ZVIJEZDA CRVENOG TEPIJA Taylor Swift u seksi izdanju pomela konkurenciju na MTV... 02:23 Plenković: Neću se ...,none,2022-11-15T05:57:17Z,2022-11-15T05:57:17Z,90,https://i.ytimg.com/vi/PkvAcwknL24/default.jpg,120,360,https://i.ytimg.com/vi/PkvAcwknL24/hqdefault.jpg,480,180,https://i.ytimg.com/vi/PkvAcwknL24/mqdefault.jpg,320,ZVIJEZDA CRVENOG TEPIJA  Taylor Swift u seksi izdanju pomela konkurenciju na MTV ... 14_Novembar_r38,taylor swift
